2026/05/13 23:09:14 [emerg] 96508#96508: bind() to 0.0.0.0:8080 failed (98: Address already in use)
2026/05/13 23:09:14 [emerg] 96508#96508: bind() to 0.0.0.0:8080 failed (98: Address already in use)
2026/05/13 23:09:14 [emerg] 96508#96508: bind() to 0.0.0.0:8080 failed (98: Address already in use)
2026/05/13 23:09:14 [emerg] 96508#96508: bind() to 0.0.0.0:8080 failed (98: Address already in use)
2026/05/13 23:09:14 [emerg] 96508#96508: bind() to 0.0.0.0:8080 failed (98: Address already in use)
2026/05/13 23:09:14 [emerg] 96508#96508: still could not bind()
2026/05/13 23:09:27 [error] 96587#96587: *1 rewrite or internal redirection cycle while internally redirecting to "/api/security/nginx-block", client: 127.0.0.1, server: localhost, request: "GET / HTTP/1.1", host: "localhost:8080"
2026/05/13 23:39:57 [error] 112720#112720: *47 limiting requests, excess: 20.930 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:39:57 [error] 112720#112720: *48 limiting requests, excess: 20.860 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:39:57 [error] 112720#112720: *49 limiting requests, excess: 20.850 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:39:57 [error] 112720#112720: *50 limiting requests, excess: 20.720 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:39:57 [error] 112720#112720: *51 limiting requests, excess: 20.720 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:39:57 [error] 112720#112720: *52 limiting requests, excess: 20.720 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:39:57 [error] 112720#112720: *53 limiting requests, excess: 20.720 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:39:57 [error] 112720#112720: *54 limiting requests, excess: 20.660 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:40:39 [error] 112969#112969: *47 limiting requests, excess: 20.850 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:40:39 [error] 112969#112969: *48 limiting requests, excess: 20.790 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:40:40 [error] 112969#112969: *49 limiting requests, excess: 20.680 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:40:40 [error] 112969#112969: *50 limiting requests, excess: 20.680 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:40:40 [error] 112969#112969: *51 limiting requests, excess: 20.680 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:40:40 [error] 112969#112969: *52 limiting requests, excess: 20.540 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:40:40 [error] 112969#112969: *53 limiting requests, excess: 20.530 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:40:40 [error] 112969#112969: *54 limiting requests, excess: 20.520 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:05 [error] 114087#114087: *47 limiting requests, excess: 20.710 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:05 [error] 114087#114087: *45 limiting requests, excess: 20.710 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:05 [error] 114087#114087: *49 limiting requests, excess: 20.690 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:05 [error] 114087#114087: *50 limiting requests, excess: 20.650 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:05 [error] 114087#114087: *51 limiting requests, excess: 20.600 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:05 [error] 114087#114087: *52 limiting requests, excess: 20.600 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:05 [error] 114087#114087: *53 limiting requests, excess: 20.500 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:05 [error] 114087#114087: *54 limiting requests, excess: 20.500 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:28 [error] 114087#114087: *99 limiting requests, excess: 20.850 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:28 [error] 114087#114087: *102 limiting requests, excess: 20.840 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:28 [error] 114087#114087: *104 limiting requests, excess: 20.680 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:28 [error] 114087#114087: *103 limiting requests, excess: 20.680 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:28 [error] 114087#114087: *105 limiting requests, excess: 20.620 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:28 [error] 114087#114087: *106 limiting requests, excess: 20.620 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:28 [error] 114087#114087: *107 limiting requests, excess: 20.590 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:43:28 [error] 114087#114087: *108 limiting requests, excess: 20.540 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *153 limiting requests, excess: 20.110 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *156 limiting requests, excess: 20.050 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *157 limiting requests, excess: 20.980 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *159 limiting requests, excess: 20.910 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *155 limiting requests, excess: 20.660 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *160 limiting requests, excess: 20.660 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *162 limiting requests, excess: 20.430 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *163 limiting requests, excess: 20.320 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *166 limiting requests, excess: 20.260 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *169 limiting requests, excess: 20.220 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *170 limiting requests, excess: 20.220 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *165 limiting requests, excess: 20.180 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *164 limiting requests, excess: 20.180 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *172 limiting requests, excess: 20.170 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *167 limiting requests, excess: 20.140 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *161 limiting requests, excess: 20.140 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *171 limiting requests, excess: 20.140 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *174 limiting requests, excess: 20.140 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *175 limiting requests, excess: 20.080 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *168 limiting requests, excess: 20.960 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *178 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *173 limiting requests, excess: 20.860 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *180 limiting requests, excess: 20.790 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *181 limiting requests, excess: 20.790 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *184 limiting requests, excess: 20.620 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *179 limiting requests, excess: 20.570 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *185 limiting requests, excess: 20.540 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *187 limiting requests, excess: 20.520 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *183 limiting requests, excess: 20.520 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *186 limiting requests, excess: 20.480 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *182 limiting requests, excess: 20.370 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *188 limiting requests, excess: 20.370 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *189 limiting requests, excess: 20.360 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *192 limiting requests, excess: 20.350 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *194 limiting requests, excess: 20.220 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *190 limiting requests, excess: 20.200 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *196 limiting requests, excess: 20.110 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *197 limiting requests, excess: 20.110 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *195 limiting requests, excess: 20.110 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *193 limiting requests, excess: 20.100 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *198 limiting requests, excess: 20.050 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *199 limiting requests, excess: 20.050 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *202 limiting requests, excess: 20.050 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *201 limiting requests, excess: 20.030 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *191 limiting requests, excess: 20.830 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *206 limiting requests, excess: 20.830 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *207 limiting requests, excess: 20.830 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *204 limiting requests, excess: 20.700 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *200 limiting requests, excess: 20.700 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *210 limiting requests, excess: 20.700 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *212 limiting requests, excess: 20.580 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *209 limiting requests, excess: 20.580 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *211 limiting requests, excess: 20.570 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *208 limiting requests, excess: 20.550 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *213 limiting requests, excess: 20.550 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *215 limiting requests, excess: 20.550 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *216 limiting requests, excess: 20.470 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *217 limiting requests, excess: 20.440 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *218 limiting requests, excess: 20.370 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *219 limiting requests, excess: 20.350 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *214 limiting requests, excess: 20.350 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *222 limiting requests, excess: 20.270 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *223 limiting requests, excess: 20.170 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *224 limiting requests, excess: 20.170 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *220 limiting requests, excess: 20.140 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *225 limiting requests, excess: 20.140 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *227 limiting requests, excess: 20.080 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *221 limiting requests, excess: 20.070 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *229 limiting requests, excess: 20.060 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *228 limiting requests, excess: 20.030 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *226 limiting requests, excess: 20.010 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *232 limiting requests, excess: 20.890 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *233 limiting requests, excess: 20.830 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *234 limiting requests, excess: 20.810 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:08 [error] 114087#114087: *235 limiting requests, excess: 20.770 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.1", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *278 limiting requests, excess: 20.890 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *279 limiting requests, excess: 20.890 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *280 limiting requests, excess: 20.890 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *281 limiting requests, excess: 20.890 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *282 limiting requests, excess: 20.890 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *283 limiting requests, excess: 20.890 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *284 limiting requests, excess: 20.890 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *285 limiting requests, excess: 20.890 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *286 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *287 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *288 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *289 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *290 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *291 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *292 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *293 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *294 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *295 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *296 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *297 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *298 limiting requests, excess: 20.880 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
2026/05/13 23:44:37 [error] 114087#114087: *299 limiting requests, excess: 20.870 by zone "mylimit", client: 127.0.0.1, server: localhost, request: "GET /ping HTTP/1.0", host: "localhost:8080"
